id,met_001,met_002,met_003,met_004,met_005,met_006,met_007,met_008,met_009,met_010,met_011,met_012,met_013,met_014,met_015,met_016,met_017,met_018,met_019,met_020,met_021,met_022,met_023,met_024,met_025,met_026,met_027,met_028,met_029,met_030,met_031,met_032,met_033,met_034,met_035,met_036,met_037,met_038,met_039,met_040,met_041,met_042,met_043,met_044,met_045,met_046,met_047,met_048,met_049,met_050,met_051,met_052,met_053,met_054,met_055,met_056,met_057,met_058,met_059,met_060,met_061,met_062,met_063,met_064,met_065,met_066,met_067,met_068,met_069,met_070,met_071,met_072,met_073,met_074,met_075,met_076,met_077,met_078,met_079,met_080,met_081,met_082,met_083,met_084,met_085,met_086,met_087,met_088,met_089,met_090,met_091,met_092,met_093,met_094,met_095,met_096,met_097,met_098,met_099,met_100,met_101,met_102,met_103,met_104,met_105,met_106,met_107,met_108,met_109,met_110,met_111,met_112,met_113,met_114,met_115,met_116,met_117,met_118,met_119,met_120,met_121,met_122,met_123,met_124,met_125,met_126,met_127,met_128,met_129,met_130,met_131,met_132,met_133,met_134,met_135,met_136,met_137,met_138,met_139,met_140,met_141,met_142,met_143,met_144,met_145,met_146,met_147,met_148,met_149,met_150,met_151,met_152,met_153,met_154,met_155,met_156,met_157,met_158,met_159,met_160,met_161,met_162,met_163,met_164,met_165,met_166,met_167,met_168,met_169,met_170,met_171,met_172,met_173,met_174,met_175,met_176,met_177,met_178,met_179,met_180,met_181,met_182,met_183,met_184,met_185,met_186,met_187,met_188,met_189,met_190,met_191,met_192,met_193,met_194,met_195,met_196,met_197,met_198,met_199,met_200
P0120,3.173766796,4.241692791,4.501329785,0.292528247,0.983047497,2.08072037,2.071274465,2.470834404,2.010570332,1.812725543,3.337966701,2.682600834,3.861171761,2.625392748,2.564677732,0.443028113,0.96727738,0.393024614,,1.019608817,0.87891265,,1.711641395,0.567517955,0.515232836,1.407370714,0.193232596,0.528582613,0.708901623,0.270577893,1.011217496,,0.950530398,1.211733397,0.475418357,0.444393707,0.473700431,0.834609911,0.674799827,1.69096297,1.166817796,1.134566843,0.950899598,0.607749367,0.641906565,0.970983812,2.595270041,0.6663881,4.02682433,,1.30910179,,0.498789998,0.994681499,0.812182267,1.096021817,2.223956655,1.134900241,1.334741935,0.712310425,1.715006267,1.614759344,1.144460926,1.677986279,1.617268186,3.544686953,0.994226361,1.590785027,1.003497862,2.954682365,10.8474486,,0.862299804,1.473259537,1.807026417,,0.819589305,0.688540217,4.174363748,2.82031279,0.781592991,1.543460629,1.543536596,0.403629564,0.498427982,,0.739731858,0.791212314,7.298762277,1.705377551,5.594407828,2.008519192,0.670588939,0.936673862,3.034020205,1.473292897,1.226926625,,5.66295179,3.916848333,3.031453309,2.779023991,2.459555169,3.18548995,,4.454569831,2.402473158,0.994239003,,,2.233790996,2.279942071,,1.936775312,2.146281049,1.671910294,2.761727911,,2.238683365,0.764406388,1.556212494,2.229071003,4.191968176,3.786941185,1.050987665,,,0.663172035,1.298169936,1.620028539,1.518645987,2.080755794,3.482648229,2.228832402,2.41398507,2.358598041,0.986013187,0.73263125,1.845207639,1.000293061,1.345849142,1.715200204,0.802399825,1.536569646,2.473102835,0.533887965,,1.82563969,5.160674037,1.297064897,1.338876319,2.650332803,,0.717052161,1.671056108,1.453034599,1.72877992,1.940244927,2.466323238,0.545688251,0.78901787,1.431504923,0.383824177,,2.244505541,1.469940521,1.257060866,0.767652915,0.530044278,0.513531442,0.39295038,1.420675328,0.820593573,2.133158205,0.71729706,0.923553664,1.279128674,0.649033336,0.974481237,0.787354574,2.708764529,1.278710505,1.220577135,2.470037266,0.616332934,0.436094857,1.717681134,0.92040741,1.252949435,1.087333046,0.35804063,0.560294417,0.873168047,0.881265257,1.282187878,1.400953411,1.023448777,0.866318143,2.265532464,1.90503005
P0121,3.659872271,0.798619013,1.244325921,0.439246335,1.69729872,2.140247929,0.833250807,1.648746624,0.372170083,0.303957485,0.652966541,0.533371242,0.844980032,0.373641063,2.186636973,0.12295108,1.218687038,,0.299753622,0.851879606,0.930043527,0.262742741,0.575047977,1.355759783,0.215900221,0.221656294,0.425757412,0.106255087,0.534614337,0.126930524,1.225301304,0.331702174,0.300512076,1.876682673,0.077567737,0.669183499,0.492898035,0.296154702,0.269882749,0.466260644,,,1.466562634,0.60739156,0.229854254,1.160441419,0.673208421,0.868725638,1.371047181,0.948151924,0.979786967,0.44020219,1.62439926,,,0.718254072,1.622019811,1.113813846,0.565220846,1.119711163,1.465850602,0.314978038,0.724351582,1.174212302,1.075548716,1.236414958,1.21498163,,1.280834031,,0.611303319,0.501865379,1.194175897,0.875318091,1.015846294,1.232936603,1.115787794,1.885813531,0.6430587,0.321186514,1.378410118,0.55197009,2.649759947,0.780942635,2.046434643,2.120182359,1.844295688,0.589643208,1.782996383,2.338726098,0.708444974,0.787702224,2.252662282,3.066129537,3.535970187,3.505457579,0.707430146,0.48089543,1.753824682,1.908200614,,1.576394179,1.211901085,1.104780677,1.631553681,0.835635482,0.657145507,1.782886622,2.858954382,0.900507625,3.474225492,1.143145438,2.703923422,0.426916375,1.634163771,0.810207281,1.836376739,,1.181675546,1.275639213,14.68617689,2.792016699,1.118081693,5.273171358,1.443630118,1.321740372,,0.81975331,4.352424351,4.458915172,2.974638209,3.829379085,1.495843502,1.782988705,1.612401112,2.305552757,3.084283207,3.962851516,4.337866507,1.972734144,4.069778781,2.252895174,,3.266273605,1.125093607,3.615974874,1.247783267,1.497691726,2.089092398,5.273953183,1.60884025,,5.954892111,3.71793516,2.014785553,1.577737574,2.586461746,1.520435064,4.63816467,1.476810341,0.921719544,1.774113608,0.701102888,0.962865782,2.658541193,1.006176732,0.843975544,0.805182698,,1.136058229,1.831799309,0.443939588,1.257939301,3.076347806,2.739229451,0.682778616,1.913685168,0.88790406,0.315255789,1.340959715,1.208141019,1.520907921,3.60532494,1.410562184,0.294376875,1.246510319,1.225019372,0.593129581,1.059242724,1.355819307,0.398862207,0.21761484,1.076280133,1.058424971,1.042903094,0.796246396,1.025167398,,0.319857133,2.256684442
P0122,6.524765669,12.76635395,9.572532208,8.84991399,6.230890674,4.343954018,5.11190213,6.047681608,2.973160167,4.072999877,3.523690754,5.54569122,3.239406115,6.180886537,,1.973947785,0.910344556,,0.967010662,2.413871932,2.076695262,3.119992606,1.432821046,1.199321985,2.159496255,7.549053485,6.826413803,2.140452108,2.753693433,1.044253382,2.808778596,0.915753725,1.998668104,3.529975748,1.452273314,2.525831181,,2.220572447,6.52862553,1.836657525,0.595101524,3.680295406,1.504216867,0.878269837,2.576807755,2.514495234,3.944172094,1.726776472,2.44038167,2.378607544,1.252228394,2.104183083,2.618472019,1.07061267,1.921806926,0.636684693,1.761095473,1.638020764,2.724235416,0.650006956,1.501768023,3.591840414,1.296171602,2.346964424,0.693907932,1.811353759,0.79043014,,1.202297927,,1.00643727,,2.817331698,3.325808067,1.484710951,3.109161028,1.565286782,0.784802933,0.939622788,1.204731508,0.559851374,1.046996336,0.297053824,0.313786274,1.628745243,1.940553127,0.427381118,1.111737971,0.496526744,0.406178664,0.543391593,0.784014165,1.489773798,0.297697072,0.993927823,2.063267689,0.339810742,0.217050106,1.763762389,2.592615682,0.687658134,,0.196016447,0.732713242,0.527283326,0.717849545,0.678125829,0.45253081,0.351773625,0.849835124,1.389145786,0.746210818,1.26945496,0.538415776,1.038113772,0.7303922,0.138286079,0.514549523,0.422585415,0.643254062,2.769810063,,2.383981184,0.817113816,0.871124801,2.613289232,0.878481175,1.740180565,2.525309264,4.481801973,0.992278555,1.811804335,1.482797075,,0.723516322,1.041699227,,1.978480652,1.407823587,0.961550877,2.753094109,4.861719768,1.207470052,3.716001361,14.31216529,,,4.389280765,1.640607622,3.097093939,3.880691432,2.082568755,1.24764823,1.305254536,4.516691849,1.410438133,1.072038885,0.629650803,2.512646551,2.21395661,0.768692353,0.87415424,2.945194703,1.408469423,,1.187843752,8.560103831,0.686100166,2.196539361,1.522788346,1.646259719,1.455387345,2.955410468,5.242410067,1.656640542,1.012866805,2.616417246,7.516978922,1.825778051,2.674887273,2.012883672,1.292690869,1.103241706,2.15868289,0.601195826,1.570925426,1.681459229,2.758217593,0.365497897,1.61670037,1.890995364,5.291364071,2.004306629,1.2744616,1.685669198,4.185080967,1.190705444,1.094863613,1.108924979,2.370936926
P0123,1.855620509,3.737889716,,1.303333793,2.43033746,1.95497555,2.235352911,1.633299264,10.24303842,2.099091474,3.686525686,4.066822357,5.1598016,,1.48633707,0.959346086,1.810039035,0.971763319,1.165344435,5.163636472,1.058252258,,1.461396432,1.407167952,0.882137863,0.754426477,0.674216427,2.424897308,1.571316843,1.582099462,2.331340193,0.824722341,2.478583149,2.129922214,3.099448285,0.891101156,1.223461452,1.947577964,0.413590608,0.803228009,2.102707533,0.650812129,0.535155383,,1.921857899,1.446941034,0.29232946,0.957043327,4.518609676,,1.515729723,0.746154552,0.881213671,0.427066262,0.727259292,,2.199289472,1.718323702,0.968313972,1.407136949,0.561246124,2.126064863,1.417022874,0.785060316,1.054925562,0.515760436,0.704694785,0.247559611,2.563443083,0.800856981,,1.558622606,3.488968895,4.542467887,2.171601295,0.797181667,1.343746108,,1.877298195,1.059034171,1.383138286,1.897157779,5.245247169,0.795551613,2.583071656,1.292510382,1.307939496,1.517191867,1.384548979,1.080100049,0.675199164,2.010751501,1.73659804,2.208598232,2.934888481,0.786457353,1.946607614,4.633173457,3.02244406,1.983074732,1.084161647,1.294309775,1.52754571,,2.770133282,1.594155467,4.790335263,1.104158313,3.005314252,,1.996767274,1.068909287,2.335650059,2.574134372,1.144066476,3.215392329,2.152406424,0.944343988,1.077861924,3.135211146,2.016347153,1.302798423,,0.828040152,,0.574547087,,1.388508257,1.484617912,0.45721189,0.529393341,0.649100883,,1.06140577,,1.237967355,0.494701049,1.833390582,0.451985943,1.183762201,1.06413689,0.643517684,1.155047908,1.195405731,0.253536433,0.874450575,1.155998713,0.30490312,0.729150798,0.998476219,1.528385192,0.655552042,,0.194155189,0.708932837,5.234043641,0.68501237,0.897978886,1.087572592,0.743160776,,1.19305298,0.922681277,0.57294204,0.819770134,3.645304637,2.930520687,,1.556827362,1.185705118,2.596088125,2.863417412,0.715281248,1.434357754,4.428443298,1.767231026,1.675550183,0.468838369,,1.675246682,4.325322023,1.012353485,2.077902351,0.803626687,1.73211285,1.269937312,,1.569708285,2.459814833,2.803680914,,2.680051514,1.89858038,1.928914675,0.915553308,0.994022074,1.370737137,3.139634654,3.007110577,3.307170758
P0124,1.383497704,2.733575996,1.582882862,4.164672189,0.30252932,1.131230287,4.938068247,6.605795268,1.839886548,0.611309502,3.100061128,2.837782065,2.784210618,2.047137987,2.241567341,0.746484768,0.72613924,0.592957843,3.191920349,0.702798699,0.472827946,2.043514503,0.868579302,1.857213143,1.565294615,1.485902286,0.577990908,1.267620424,,2.140955396,0.394352343,0.859978622,,0.951973259,1.195011828,0.775060655,0.359222019,0.561467668,0.898999537,0.481411861,0.714569099,2.9084754,0.388918451,1.198115734,0.355476302,0.331708441,0.477978149,0.609650108,0.256319705,0.445222829,0.99836356,1.042868535,0.539593495,,0.427813384,0.326853721,1.154187737,0.424392399,0.530491446,0.853974703,0.309112719,0.225199842,0.641201836,0.694760089,,0.466035124,1.278737099,0.323051223,0.68028638,1.033947144,,0.441686482,0.692739399,1.198342645,0.50220992,0.72826148,0.186489102,0.311068839,0.354776439,0.337888208,0.439857229,0.976604925,1.701196143,1.841901481,1.596233224,0.456887285,0.82817028,1.376602211,1.464935591,0.735279868,,0.534556754,1.370237918,1.106719971,2.074986529,2.513380555,0.824989149,1.180769724,1.392784826,0.821894202,0.587729235,2.285517569,,0.436413279,0.991754623,0.227882747,0.526980831,0.896237617,0.3521788,0.788976201,0.932856086,0.702504541,1.31656581,1.441817188,2.068806444,1.558947224,1.786006147,1.853945185,1.199556732,4.229926933,2.376472304,1.625352962,1.236414813,2.827740565,3.442717642,,2.577513402,,2.273531601,2.565559451,0.701059011,1.645922761,2.197309955,0.741962903,3.617157336,0.736214355,1.640028382,1.751134294,1.888746893,3.233769629,1.500449125,2.781841416,4.395215126,2.837218193,1.288907897,5.026336589,1.72537303,2.411675362,1.143333959,4.794102883,4.52273181,1.10198627,3.845869838,2.696112114,3.195054092,2.912441352,3.348938172,1.87450048,0.719452093,6.161721582,0.274993299,1.359203286,,,0.650111914,1.758921294,0.799019424,1.617390114,0.777837088,0.457652724,1.804527144,,,0.611251522,0.844564968,0.508041782,1.409714904,0.452619108,0.846333665,1.401288893,2.491395606,2.839935031,0.833405153,0.3793392,0.403032237,0.874319184,2.017576406,1.085678458,1.37231317,0.481121725,0.327563459,0.472993902,3.790868083,0.630702194,,0.716085615,1.742390943,0.833793712,0.788880352,1.758163613
P0125,2.20188245,6.767908836,0.934562937,4.008927629,3.033641037,3.456074103,4.231215639,1.836022895,1.286191401,1.761434137,3.492563986,4.669486964,,3.185594589,5.334732415,4.090332133,2.536256937,1.976138704,0.385407059,0.406429536,1.169388408,1.056318394,0.658478851,2.5507425,1.693996863,1.913518535,0.538367767,1.52017189,3.576769109,,1.361016826,0.804705998,1.920340305,0.569905709,2.166153935,0.444476458,0.433188633,1.117089138,0.38469184,0.479310643,0.623756782,0.645153749,0.47396339,1.17401718,2.428952856,0.919973754,0.347425949,0.62317627,1.777434304,1.402926964,0.329833673,0.335820168,,1.563896008,1.32248364,,0.958639858,0.670376014,1.937540411,0.576510045,0.770480866,1.659579988,0.469724968,0.581219561,1.711073641,0.730204712,1.797790487,2.869024214,1.025669049,0.649182389,0.867861401,0.276463147,0.803233615,2.061693481,1.790908972,0.659155318,0.680554642,1.206570447,1.570377709,0.542243345,0.350927783,0.487800641,0.332542088,,0.516369772,0.433554554,0.35112663,,0.380990093,0.42831808,1.747694727,1.086012462,,1.318936471,0.494230452,,1.205271046,0.378342408,1.023915874,0.532087935,,0.446712694,1.207133102,0.373772483,0.513258041,1.068852608,0.532938967,0.80870116,0.495741878,1.037384486,0.701557097,0.479592395,0.343366784,1.582034838,,4.130001361,0.658528761,0.13000219,1.924303943,1.709132568,0.917083712,1.243037495,0.72582361,0.733866089,1.076112152,,1.283967828,3.728099845,1.070127421,0.642065797,1.989969681,1.39814713,1.882645585,0.970818851,0.536982287,1.073641884,0.646228709,1.834667393,2.833229486,2.582859659,0.38159992,1.554977757,1.840327093,1.857000186,0.456245747,0.970624089,0.759926361,0.671602587,2.719705692,0.446420877,0.679276373,1.924574163,0.978168579,0.735177789,1.092850393,0.860312748,0.997763118,2.047659281,0.981090998,2.840958933,1.306462669,1.330812457,1.574616291,1.935632677,1.059187812,1.70548336,0.849746676,3.909115396,2.729447942,3.779022122,,1.586715323,1.818855648,1.462438344,1.921074676,1.083184525,0.672694968,1.722994754,3.518002104,4.436432449,2.747277557,1.494110532,2.837934698,0.991479802,3.041907535,0.733033288,1.32448694,1.873428463,1.009446777,0.846852236,1.484601634,3.560807923,0.566174858,1.028165627,1.048384083,0.929182012,2.72840663,0.915534833,0.718277821,2.111133161
P0126,13.85498569,5.541466816,4.823118302,6.388144701,3.173767293,14.42620585,2.912639319,3.635623815,,6.106716626,4.627324432,3.453801151,,9.897889092,6.977169493,0.909753816,2.502440306,1.076498277,0.648083946,1.796516861,0.763690188,1.001660811,5.982878498,0.972816014,1.177271432,2.239747301,2.306027002,2.263062549,,3.268430688,0.722179196,1.937186454,5.371279616,3.590904403,1.224943265,3.296097987,1.020056106,1.391809378,1.359723396,2.222624087,5.768955133,2.022351574,0.601436446,2.062699843,0.993007193,0.786776798,,2.012674505,3.457318382,1.371308421,1.814713661,0.772689439,0.461608531,2.622917568,1.097809044,0.94220587,1.11754401,0.907364177,2.269624422,1.27363636,1.335547336,1.221168268,2.179186244,3.422656617,2.534572697,1.490707476,1.402858923,0.909948664,2.511066906,3.405390808,1.465593283,1.084086029,2.318858465,1.103737172,0.817768073,0.878658522,2.040280093,,1.236888627,1.237693433,1.316532532,0.287193393,0.548246806,0.359267429,0.28055329,1.205280734,0.300846812,0.329833646,0.404927236,0.324512288,0.889562201,0.553669497,0.424473317,,0.528598259,0.424226122,0.330234491,0.934077107,0.126567684,0.296795324,0.571493347,0.286126926,1.510899806,1.164882424,0.504439219,0.222133641,0.259369031,1.695376738,0.90975765,0.298526219,1.303566776,,0.517688803,,0.392454388,0.317558231,0.864585787,0.40353206,0.276234732,0.692168482,0.600669602,0.269377622,0.423675723,0.40584073,0.195946683,0.120357021,0.79194788,0.975069531,0.381986512,0.119635767,0.204488442,0.333966937,0.184828714,0.274141069,0.706225574,0.419170389,0.469252071,0.372537994,0.3733634,0.62178617,0.272474047,0.473387449,0.264289364,0.283202073,0.853915529,0.300542173,0.374039288,0.309292988,,0.463103331,0.539519422,0.448343707,0.469979883,0.310113653,0.416408278,0.37206064,0.279302534,0.44698865,0.941234364,0.522619815,4.706256276,2.61280216,5.357832466,,5.16292154,,1.478443088,1.514223583,2.53423469,3.540769744,1.544429473,0.968891589,1.839280119,2.347777615,1.190565702,2.68432279,0.708938402,1.3302674,1.955098169,3.847091526,2.367192014,5.004464077,0.677935309,4.447126776,1.062125769,2.32558421,2.564260187,5.363862416,1.596626068,2.872156866,1.377491401,0.767913179,3.128560781,,3.284111214,1.631789928,1.033125172,0.850680485,2.726432981,0.736688065
P0127,1.638565375,3.064642034,,1.224728328,1.467162805,2.034008126,1.402360699,1.356470822,0.692275872,1.892238516,2.375377818,1.395503018,2.749464775,1.086912542,1.817674938,0.350328444,,0.634882969,,0.952311331,0.454540474,0.477593938,0.997987738,0.809248077,0.649569524,0.320464359,0.525662684,0.930664974,0.168346798,0.94223729,0.63485882,,1.29831075,1.111166146,0.485932244,0.757051694,,0.995298116,0.711330175,0.917202783,0.635105736,6.666407201,1.137336112,0.611592831,1.68554006,1.93400968,0.724482711,3.073912697,1.878989901,1.634577392,2.504954692,3.853265225,4.08486355,2.330377837,2.013245845,1.754552791,,,3.273231962,3.335195927,0.630825034,2.534962468,3.789598348,1.449791108,2.999230095,0.825732065,1.360089651,0.362946864,0.811065138,2.995982432,5.836957728,1.665792381,1.89751911,2.797405391,1.658198521,1.045099844,2.348664806,2.87823716,4.180875588,2.319651301,1.851398486,0.532978576,0.317956924,0.488177668,0.470104886,2.557617424,0.401556907,0.856309248,1.166345377,0.661440871,0.639545067,0.144570514,,0.646632385,0.541600768,0.496670473,0.395294523,0.20435196,0.553694855,1.122377796,0.473717365,0.467617851,0.852111996,0.938331404,0.579452619,0.294447675,,1.018617627,0.29202135,0.448310129,0.506017726,0.522616269,,,0.978329287,0.19109096,0.334630856,0.78693923,0.759014716,1.261743335,9.688308505,10.24946021,4.686295518,2.892518008,7.900811983,1.439210505,1.359733912,1.859721384,1.865854643,,1.406479437,1.080979874,2.609104893,,1.452442144,1.822927271,0.571341734,4.265902477,2.14908615,4.221323036,2.332833539,2.558505383,4.461487228,0.976080871,,8.953092247,2.564432825,3.267476758,6.095811537,,2.362925792,2.771511251,8.924975024,1.546086533,1.845480242,0.74925362,5.484212396,1.201593394,5.986910076,0.680865047,2.064751678,3.036757924,1.216765783,1.830273483,2.797999978,1.462444412,0.6400706,1.969953232,1.320939337,2.731421938,0.6615736,0.938784991,0.89542644,0.24608232,0.817463885,1.640020879,0.445670859,0.554660335,0.687556594,1.286458028,0.501861017,0.477211375,1.189191733,1.213586784,0.679338853,,0.751739719,2.47530763,,1.234076017,,0.209115391,2.732658857,1.803233268,3.633486424,1.711148529,3.20073171,0.424670066,6.703893403,
P0128,3.90942784,6.291377297,7.879636759,1.801735461,4.533602333,2.102361414,3.674769207,2.272195207,3.964365624,5.650084565,1.928011394,3.240563478,2.790852013,3.543018573,1.573847199,0.46118543,1.250201043,0.632156073,1.159060788,4.027258788,0.76292095,0.996153854,2.981624734,5.770543904,2.002980538,1.97228082,2.053940958,0.954166833,0.460930987,,1.198974042,,6.65664214,1.565704215,0.68682534,0.931504899,4.922554151,0.393606715,0.703988759,4.329347563,,1.138410529,1.054962741,0.259375774,,0.287846029,0.263794657,,0.517982821,,,2.422974099,0.877565396,0.920482658,0.550486717,0.480519745,0.432028303,0.51364936,0.813521616,0.476254706,,0.540060431,0.69208407,,0.383706663,0.49495373,0.368077432,,1.00836566,0.442831798,2.738687921,0.599839922,0.462520201,0.744554081,0.620354381,0.769497443,0.32886171,0.408747793,0.139529951,0.498356157,0.570209519,0.777041144,1.463139043,0.289830258,,1.623303865,2.156023147,2.291700278,1.053093914,0.784661957,1.249663716,0.977272766,0.421595274,1.002389467,,0.328577993,1.110851649,0.810244603,1.311382436,0.494719619,0.768068296,0.842553941,1.869400362,0.558388913,0.595917789,0.59669092,0.939900634,0.692782544,0.726161499,1.792445253,1.624937524,2.037816515,1.046179243,0.425497449,1.141312114,5.065208419,0.826474358,1.152356037,0.619178042,1.315071371,0.405205581,1.099443208,0.312420583,0.736464056,0.49060601,0.578662526,0.623127723,0.337438892,,0.373757181,0.306133037,0.500669511,0.728639801,0.760284681,0.557630365,0.929464397,0.569663256,0.347009808,0.860155742,0.458694836,0.910988754,0.418033159,0.696809479,0.195655852,0.28434428,0.48920898,1.02349271,0.34952263,0.331068246,0.257035681,,0.750904646,0.257587185,0.353078107,,0.711712967,0.497056567,0.207627817,0.831728096,0.409776627,1.364790343,0.589547449,1.258951724,0.473968062,0.179326331,1.931983432,,0.52820242,1.395963109,1.335976839,0.83328126,0.480269954,1.172227116,2.069786336,0.527010074,0.901794597,0.880409968,0.411115763,0.7494519,,2.090268998,0.792057063,0.948290645,0.817074706,2.313092618,,0.638227116,0.80738731,0.991355531,0.294434871,1.134779887,0.363323526,1.018759578,5.011939382,0.794919742,0.825039392,0.571289507,0.550309402,0.846349014,0.4973439
P0129,1.007840481,0.788830833,2.182700654,1.058125432,1.135735306,,0.346084307,1.34117616,1.22339107,0.553273682,1.876499676,0.859372983,0.57570096,0.906891262,0.639999871,0.182257855,0.285901568,0.498518255,,0.460961959,0.430787498,0.88956139,,0.573402194,0.110996222,0.424957166,1.538675296,0.478910422,0.149447254,0.150711204,0.514139095,0.906781129,0.558686477,0.487613638,0.343949256,0.344401203,0.251427353,0.533098797,,1.048258462,0.536963181,,0.816582771,1.636119512,0.454703024,2.55991938,0.819192085,0.578056795,2.848487066,0.694256301,1.637169523,0.9133492,0.576837721,,0.35874904,0.740274501,0.606861506,2.827879239,1.398114074,0.695581845,0.205038003,0.474051567,0.69393071,0.5667421,0.518971807,0.331073758,,0.337292818,0.935653404,1.715094994,0.173375853,0.600194434,0.818693352,0.706538918,0.812459473,0.640818909,0.961334268,0.891928011,2.70880008,1.171383161,0.17669509,0.613226435,0.599438299,,0.367162902,0.641083752,0.857269838,1.072373501,0.358018467,0.482731774,0.296879097,0.667530465,0.953999295,0.342838034,1.061250076,0.265666738,0.404858553,0.830940723,0.566718294,1.34234564,0.349319585,0.533020059,0.479924189,0.858652188,0.255264271,1.641713358,0.240581728,0.822207862,,3.588045549,0.732081557,0.405151265,0.468274392,,1.348534651,0.279793658,0.741821255,0.571345806,0.328413701,0.304800949,1.123002213,0.30156009,0.391718076,,1.170992271,1.561211449,0.347498525,0.880451177,0.812642486,1.458467575,1.020397735,0.341869291,0.493834291,0.872593713,0.396004892,1.490748911,0.461790981,0.689565231,0.560023136,2.324929933,0.663640369,1.815879159,1.946871815,0.499288367,0.816407758,0.718136347,0.783980868,2.04214158,0.662791283,0.678865464,0.555699026,0.562685592,0.620270991,1.671733372,1.702389456,0.902445686,0.401836682,0.633718249,0.730782149,0.744466329,0.510386365,0.401155189,0.252084854,0.704029793,0.808499189,1.069252022,0.69584717,1.1373101,,0.633868362,0.378818464,2.5497122,,,0.329748778,0.150124393,0.86000171,0.926294174,0.694158067,0.912964852,0.824802927,0.852829365,1.20633235,5.778686205,0.643759116,0.71418851,1.845851562,1.82510118,,0.768725027,0.664851977,1.205480695,0.318826284,1.637222301,0.290992191,4.208862511,0.750137063,0.639898058,0.832928167,0.29167461
